,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,centroid_lat,centroid_lon,city,avg_d_speed_mbps,avg_u_speed_mbps
303,5270,740,35,1,1,31.177559713487447,30.64910888671875,Disūq,5.27,0.74
304,6269,823,13,1,1,31.16345935283425,30.610656738281246,Disūq,6.269,0.823
305,2988,555,118,10,2,31.15405794634535,30.61065673828125,Disūq,2.988,0.555
306,17807,2461,18,22,3,31.15405794634535,30.62164306640625,Disūq,17.807,2.461
307,5809,1702,35,5,2,31.15405794634535,30.62713623046875,Disūq,5.809,1.702
308,29138,3310,6,2,1,31.144655607201152,30.60516357421875,Disūq,29.138,3.31
309,745,106,157,3,1,31.13055035010765,30.588684082031254,Ar Raḩmānīyah,0.745,0.106
310,14525,1880,21,30,9,31.144655607201152,30.61065673828125,Disūq,14.525,1.88
311,11885,1697,21,13,2,31.144655607201152,30.616149902343757,Disūq,11.885,1.697
312,2376,523,51,1,1,31.139954087933496,30.610656738281254,Disūq,2.376,0.523
313,3999,467,105,16,2,31.139954087933496,30.62164306640625,Disūq,3.999,0.467
314,4151,1025,47,16,3,31.135252335562303,30.61614990234375,Disūq,4.151,1.025
315,4225,2172,35,11,4,31.135252335562303,30.621643066406246,Disūq,4.225,2.172
316,10243,673,30,33,2,31.15875876618175,30.643615722656254,Disūq,10.243,0.673
317,1392,2988,73,1,1,31.16345935283425,30.665588378906254,Disūq,1.392,2.988
318,27057,4340,20,11,3,31.139954087933496,30.632629394531254,Disūq,27.057,4.34
319,29308,17611,15,3,3,31.139954087933496,30.63812255859375,Disūq,29.308,17.611
320,37487,4678,7,2,1,31.144655607201152,30.64361572265625,Disūq,37.487,4.678
321,17067,2546,14,15,2,31.144655607201152,30.64910888671875,Disūq,17.067,2.546
322,16424,1468,54,8,5,31.139954087933496,30.64361572265625,Disūq,16.424,1.468
323,23261,5871,13,28,16,31.139954087933496,30.64910888671875,Disūq,23.261,5.871
324,18045,3639,21,101,23,31.135252335562303,30.638122558593743,Disūq,18.045,3.639
325,19776,2482,27,11,7,31.13055035010765,30.63812255859375,Disūq,19.776,2.482
326,44369,20478,15,94,36,31.135252335562303,30.643615722656254,Disūq,44.369,20.478
327,16953,3346,19,65,23,31.135252335562303,30.64910888671875,Disūq,16.953,3.346
328,16957,2968,20,157,53,31.13055035010765,30.64361572265625,Disūq,16.957,2.968
329,19168,3186,17,97,21,31.13055035010765,30.64910888671875,Disūq,19.168,3.186
330,28253,4319,10,4,3,31.144655607201152,30.65460205078125,Disūq,28.253,4.319
331,23201,8211,21,344,26,31.139954087933496,30.654602050781246,Disūq,23.201,8.211
332,27439,2413,9,12,3,31.139954087933496,30.660095214843743,Disūq,27.439,2.413
333,34144,4687,14,1,1,31.144655607201152,30.665588378906246,Disūq,34.144,4.687
334,17576,472,39,1,1,31.139954087933496,30.665588378906246,Disūq,17.576,0.472
335,20002,3549,30,78,16,31.135252335562303,30.654602050781243,Disūq,20.002,3.549
336,36399,15176,16,24,7,31.13055035010765,30.654602050781254,Disūq,36.399,15.176
337,889,290,293,22,1,31.20105564902629,30.67657470703125,Disūq,0.889,0.29
338,3796,2422,71,57,3,31.196356928567003,30.687561035156254,Disūq,3.796,2.422
339,4525,5105,63,9,1,31.196356928567003,30.698547363281254,Disūq,4.525,5.105
340,2455,1092,38,3,2,31.191657974763498,30.709533691406246,Disūq,2.455,1.092
341,4578,2329,25,5,1,31.1869587876357,30.715026855468757,Disūq,4.578,2.329
342,25346,3848,12,5,2,31.172859826507096,30.687561035156254,Disūq,25.346,3.848
343,13866,2802,12,6,2,31.182259367203645,30.715026855468743,Disūq,13.866,2.802
344,5891,5513,22,33,1,31.196356928567003,30.726013183593743,Disūq,5.891,5.513
345,4716,2064,26,8,1,31.191657974763498,30.72052001953125,Disūq,4.716,2.064
346,7734,1689,23,2,2,31.1869587876357,30.720520019531246,Disūq,7.734,1.689
347,3373,612,43,1,1,31.196356928567003,30.74798583984376,Disūq,3.373,0.612
348,9283,2596,23,8,3,31.182259367203645,30.720520019531246,Disūq,9.283,2.596
349,3191,7288,32,1,1,31.177559713487447,30.720520019531254,Disūq,3.191,7.288
350,5741,1439,28,1,1,31.15405794634535,30.68206787109375,Disūq,5.741,1.439
351,29641,2785,8,3,1,31.144655607201152,30.682067871093743,Disūq,29.641,2.785
352,35463,4251,8,2,1,31.139954087933496,30.68206787109375,Disūq,35.463,4.251
353,36628,4888,7,1,1,31.139954087933496,30.68756103515625,Disūq,36.628,4.888
354,8559,903,25,1,1,31.135252335562303,30.68756103515625,Disūq,8.559,0.903
355,6378,564,38,1,1,31.16345935283425,30.72601318359375,Disūq,6.378,0.564
356,10778,634,47,8,1,31.15875876618175,30.73150634765625,Disūq,10.778,0.634
357,19251,2663,9,2,2,31.16345935283425,30.758972167968743,Disūq,19.251,2.663
358,1762,9,299,1,1,31.15405794634535,30.747985839843757,Disūq,1.762,0.009
359,4423,657,43,5,1,31.144655607201152,30.74798583984375,Disūq,4.423,0.657
360,7249,663,47,1,1,31.1164429954441,30.605163574218743,Ar Raḩmānīyah,7.249,0.663
361,34606,4685,6,1,1,31.11174007785685,30.605163574218757,Ar Raḩmānīyah,34.606,4.685
362,6507,1815,15,2,2,31.12584813158965,30.62164306640625,Ar Raḩmānīyah,6.507,1.815
363,14221,2184,16,17,3,31.12584813158965,30.627136230468757,Ar Raḩmānīyah,14.221,2.184
364,14623,733,26,1,1,31.1211456800284,30.621643066406254,Ar Raḩmānīyah,14.623,0.733
365,23590,4874,5,3,1,31.107036927286742,30.599670410156246,Ar Raḩmānīyah,23.59,4.874
366,6062,167,31,1,1,31.09292607788105,30.59417724609375,Ar Raḩmānīyah,6.062,0.167
367,39384,15447,6,4,2,31.09292607788105,30.599670410156246,Ar Raḩmānīyah,39.384,15.447
368,34842,21036,27,1,1,31.107036927286742,30.61065673828125,Ar Raḩmānīyah,34.842,21.036
369,8375,3471,28,1,1,31.107036927286742,30.62713623046875,Ar Raḩmānīyah,8.375,3.471
370,17126,1630,87,3,2,31.12584813158965,30.63262939453125,Ar Raḩmānīyah,17.126,1.63
371,27702,3019,7,2,2,31.12584813158965,30.63812255859375,Disūq,27.702,3.019
372,16365,2451,36,38,13,31.12584813158965,30.643615722656246,Disūq,16.365,2.451
373,15111,4299,29,33,16,31.12584813158965,30.64910888671875,Disūq,15.111,4.299
374,29788,3022,8,1,1,31.1211456800284,30.64361572265625,Ar Raḩmānīyah,29.788,3.022
375,17656,3150,22,103,23,31.1211456800284,30.649108886718743,Disūq,17.656,3.15
376,7543,5473,5,2,1,31.11174007785685,30.638122558593743,Ar Raḩmānīyah,7.543,5.473
377,30344,3735,5,1,1,31.1164429954441,30.64910888671875,Ar Raḩmānīyah,30.344,3.735
378,7356,613,20,3,2,31.11174007785685,30.64361572265625,Ar Raḩmānīyah,7.356,0.613
379,18489,4107,19,114,10,31.12584813158965,30.654602050781254,Disūq,18.489,4.107
380,19971,2433,12,16,4,31.1211456800284,30.654602050781246,Disūq,19.971,2.433
381,19604,4376,7,2,2,31.11174007785685,30.66009521484375,Ar Raḩmānīyah,19.604,4.376
382,8261,3377,125,4,2,31.11174007785685,30.66558837890625,Ar Raḩmānīyah,8.261,3.377
383,32169,30527,115,148,13,31.107036927286742,30.63812255859375,Ar Raḩmānīyah,32.169,30.527
384,19755,3147,78,11,6,31.10233354375395,30.63812255859375,Ar Raḩmānīyah,19.755,3.147
385,15156,4193,22,54,10,31.107036927286742,30.64361572265625,Ar Raḩmānīyah,15.156,4.193
386,8305,455,17,3,2,31.107036927286742,30.649108886718743,Ar Raḩmānīyah,8.305,0.455
387,17946,2995,20,25,5,31.10233354375395,30.643615722656254,Ar Raḩmānīyah,17.946,2.995
388,12431,1828,14,29,5,31.10233354375395,30.64910888671875,Ar Raḩmānīyah,12.431,1.828
389,27780,7974,9,9,3,31.09762992727865,30.67108154296875,Ar Raḩmānīyah,27.78,7.974
390,10618,844,15,1,1,31.09292607788105,30.671081542968743,Ar Raḩmānīyah,10.618,0.844
391,4916,4619,14,1,1,31.088221995581254,30.59967041015625,Ar Raḩmānīyah,4.916,4.619
392,17054,1689,21,1,1,31.06469809125609,30.594177246093743,Ar Raḩmānīyah,17.054,1.689
393,24749,2807,7,1,1,31.055286899917597,30.59417724609375,Ar Raḩmānīyah,24.749,2.807
394,25677,7867,9,3,1,31.078813132355847,30.654602050781254,Ar Raḩmānīyah,25.677,7.867
395,23736,3173,9,5,2,31.078813132355847,30.66009521484375,Ar Raḩmānīyah,23.736,3.173
396,7026,3158,11,1,1,31.0741083514706,30.654602050781246,Ar Raḩmānīyah,7.026,3.158
397,37683,4771,8,1,1,31.06469809125609,30.63262939453125,Ar Raḩmānīyah,37.683,4.771
398,11211,2575,10,1,1,31.06469809125609,30.638122558593757,Ar Raḩmānīyah,11.211,2.575
399,12443,740,30,1,1,31.06940333776395,30.654602050781254,Ar Raḩmānīyah,12.443,0.74
400,14765,808,25,1,1,31.06469809125609,30.654602050781246,Ar Raḩmānīyah,14.765,0.808
401,8535,808,12,5,1,31.1164429954441,30.68756103515625,Disūq,8.535,0.808
402,355,660,57,1,1,31.12584813158965,30.69854736328125,Disūq,0.355,0.66
403,54420,5162,12,2,2,31.1164429954441,30.70404052734375,Disūq,54.42,5.162
404,16272,2787,13,5,2,31.10233354375395,30.682067871093757,Ar Raḩmānīyah,16.272,2.787
405,20932,3391,27,2,1,31.107036927286742,30.68756103515625,Disūq,20.932,3.391
406,7349,716,43,13,3,31.10233354375395,30.68756103515625,Ar Raḩmānīyah,7.349,0.716
407,26301,3734,11,15,2,31.09762992727865,30.676574707031254,Ar Raḩmānīyah,26.301,3.734
408,18470,2100,12,2,2,31.09292607788105,30.676574707031254,Ar Raḩmānīyah,18.47,2.1
409,6461,709,34,2,2,31.09762992727865,30.69305419921875,Ar Raḩmānīyah,6.461,0.709
410,7494,432,82,3,2,31.09292607788105,30.693054199218757,Shubrākhīt,7.494,0.432
411,10737,1632,19,1,1,31.09292607788105,30.698547363281246,Shubrākhīt,10.737,1.632
412,4181,3192,7,1,1,31.09292607788105,30.704040527343757,Shubrākhīt,4.181,3.192
413,37384,4681,6,1,1,31.1211456800284,30.72601318359375,Shubrākhīt,37.384,4.681
414,3171,224,28,1,1,31.12584813158965,30.736999511718743,Shubrākhīt,3.171,0.224
415,21797,2197,20,9,2,31.1211456800284,30.731506347656254,Shubrākhīt,21.797,2.197
416,10271,1148,45,158,5,31.1211456800284,30.73699951171875,Shubrākhīt,10.271,1.148
417,11022,1320,23,2,2,31.11174007785685,30.72601318359375,Shubrākhīt,11.022,1.32
418,4442,666,39,2,1,31.1164429954441,30.731506347656254,Shubrākhīt,4.442,0.666
419,9797,823,21,10,3,31.1164429954441,30.736999511718743,Shubrākhīt,9.797,0.823
420,16458,3235,9,2,2,31.11174007785685,30.73150634765625,Shubrākhīt,16.458,3.235
421,31260,8157,8,14,4,31.1164429954441,30.75897216796875,Shubrākhīt,31.26,8.157
422,6220,933,37,20,6,31.09292607788105,30.747985839843757,Shubrākhīt,6.22,0.933
423,9003,1358,20,6,1,31.09292607788105,30.75347900390625,Shubrākhīt,9.003,1.358
424,17426,2717,13,2,2,31.088221995581254,30.687561035156246,Ar Raḩmānīyah,17.426,2.717
425,20220,2572,7,2,2,31.08351768039945,30.68756103515625,Shubrākhīt,20.22,2.572
426,30930,3574,17,58,1,31.08351768039945,30.69305419921875,Shubrākhīt,30.93,3.574
427,8798,2351,92,7,4,31.088221995581254,30.70404052734375,Shubrākhīt,8.798,2.351
428,4427,1582,30,9,2,31.08351768039945,30.70404052734375,Shubrākhīt,4.427,1.582
429,14834,4864,9,4,1,31.088221995581254,30.709533691406246,Shubrākhīt,14.834,4.864
430,14495,1719,50,68,5,31.08351768039945,30.70953369140625,Shubrākhīt,14.495,1.719
431,15668,2129,30,5,2,31.08351768039945,30.71502685546875,Shubrākhīt,15.668,2.129
432,920,861,30,2,1,31.078813132355847,30.70404052734375,Shubrākhīt,0.92,0.861
433,23835,3822,6,1,1,31.0741083514706,30.698547363281254,Shubrākhīt,23.835,3.822
434,8594,386,85,13,3,31.078813132355847,30.709533691406254,Shubrākhīt,8.594,0.386
435,1525,389,132,50,1,31.078813132355847,30.71502685546875,Shubrākhīt,1.525,0.389
436,23079,3507,9,41,4,31.088221995581254,30.742492675781246,Shubrākhīt,23.079,3.507
437,18165,2365,44,11,7,31.088221995581254,30.74798583984375,Shubrākhīt,18.165,2.365
438,6603,1502,18,1,1,31.088221995581254,30.75347900390625,Shubrākhīt,6.603,1.502
439,14776,3374,23,16,6,31.06469809125609,30.72601318359375,Shubrākhīt,14.776,3.374
440,12270,4185,7,2,1,31.06469809125609,30.731506347656254,Shubrākhīt,12.27,4.185
441,8247,891,17,13,2,31.196356928567003,30.780944824218757,Disūq,8.247,0.891
442,10030,1252,22,10,1,31.1869587876357,30.76995849609375,Disūq,10.03,1.252
443,2422,1103,190,4,1,31.1869587876357,30.775451660156254,Disūq,2.422,1.103
444,6917,727,20,1,1,31.191657974763498,30.797424316406254,Disūq,6.917,0.727
445,1900,452,75,4,2,31.177559713487447,30.769958496093757,Disūq,1.9,0.452
446,1439,488,1208,1,1,31.182259367203645,30.77545166015625,Disūq,1.439,0.488
447,4792,744,9,2,1,31.172859826507096,30.76446533203125,Disūq,4.792,0.744
448,2011,463,183,6,2,31.182259367203645,30.791931152343757,Disūq,2.011,0.463
449,1740,560,68,1,1,31.177559713487447,30.79193115234375,Disūq,1.74,0.56
450,1254,646,158,35,2,31.182259367203645,30.79742431640625,Disūq,1.254,0.646
451,1799,817,33,1,1,31.177559713487447,30.79742431640625,Shubrākhīt,1.799,0.817
452,330,75,87,1,1,31.172859826507096,30.79742431640625,Shubrākhīt,0.33,0.075
453,5609,1240,20,9,4,31.191657974763498,30.84686279296875,Kafr ash Shaykh,5.609,1.24
454,1600,583,88,64,2,31.172859826507096,30.808410644531246,Kafr ash Shaykh,1.6,0.583
455,11117,4219,7,11,1,31.177559713487447,30.84136962890625,Kafr ash Shaykh,11.117,4.219
456,661,475,117,1,1,31.14935689334515,30.780944824218743,Shubrākhīt,0.661,0.475
457,7044,1511,23,1,1,31.16345935283425,30.79742431640625,Shubrākhīt,7.044,1.511
458,10157,1272,17,1,1,31.16345935283425,30.80291748046875,Shubrākhīt,10.157,1.272
459,9752,1177,34,1,1,31.135252335562303,30.77545166015625,Shubrākhīt,9.752,1.177
460,5998,1155,20,1,1,31.13055035010765,30.77545166015625,Shubrākhīt,5.998,1.155
461,9564,523,38,1,1,31.144655607201152,30.79742431640625,Shubrākhīt,9.564,0.523
462,9481,1005,25,1,1,31.139954087933496,30.797424316406254,Shubrākhīt,9.481,1.005
463,5882,823,64,11,1,31.139954087933496,30.802917480468757,Shubrākhīt,5.882,0.823
464,4727,736,29,10,3,31.15875876618175,30.835876464843757,Kafr ash Shaykh,4.727,0.736
465,12749,323,38,2,1,31.15875876618175,30.841369628906246,Kafr ash Shaykh,12.749,0.323
466,12066,640,29,13,1,31.15405794634535,30.83038330078125,Kafr ash Shaykh,12.066,0.64
467,9776,672,81,107,2,31.15405794634535,30.83587646484375,Kafr ash Shaykh,9.776,0.672
468,6773,818,15,3,1,31.14935689334515,30.846862792968757,Kafr ash Shaykh,6.773,0.818
469,12010,2362,24,28,4,31.139954087933496,30.819396972656254,Kafr ash Shaykh,12.01,2.362
470,9393,1447,21,1,1,31.13055035010765,30.813903808593757,Kafr ash Shaykh,9.393,1.447
471,25531,5362,10,14,4,31.135252335562303,30.819396972656254,Kafr ash Shaykh,25.531,5.362
472,13238,2923,20,2,1,31.13055035010765,30.81939697265625,Kafr ash Shaykh,13.238,2.923
473,604,137,36,1,1,31.20105564902629,30.863342285156246,Kafr ash Shaykh,0.604,0.137
474,10125,1302,48,69,8,31.196356928567003,30.863342285156254,Kafr ash Shaykh,10.125,1.302
475,11381,1156,17,3,2,31.196356928567003,30.86883544921875,Kafr ash Shaykh,11.381,1.156
476,4209,688,40,5,3,31.191657974763498,30.85235595703125,Kafr ash Shaykh,4.209,0.688
477,3343,738,16,1,1,31.1869587876357,30.863342285156246,Kafr ash Shaykh,3.343,0.738
478,382,1073,20,2,2,31.191657974763498,30.87432861328125,Kafr ash Shaykh,0.382,1.073
479,7857,2142,23,47,2,31.1869587876357,30.874328613281246,Kafr ash Shaykh,7.857,2.142
480,17365,2788,10,14,2,31.177559713487447,30.85235595703125,Kafr ash Shaykh,17.365,2.788
481,8464,1270,20,2,1,31.177559713487447,30.857849121093743,Kafr ash Shaykh,8.464,1.27
482,29395,18918,7,1,1,31.172859826507096,30.86883544921875,Kafr ash Shaykh,29.395,18.918
483,17999,2715,37,8,2,31.168159706282704,30.868835449218757,Kafr ash Shaykh,17.999,2.715
484,6652,3566,15,1,1,31.177559713487447,30.885314941406246,Kafr ash Shaykh,6.652,3.566
485,8187,864,23,1,1,31.177559713487447,30.890808105468743,Kafr ash Shaykh,8.187,0.864
486,9805,1082,26,1,1,31.168159706282704,30.87432861328125,Kafr ash Shaykh,9.805,1.082
487,17967,2857,6,3,2,31.172859826507096,30.88531494140625,Kafr ash Shaykh,17.967,2.857
488,10349,1223,18,7,1,31.1869587876357,30.90179443359375,Kafr ash Shaykh,10.349,1.223
489,8466,1246,21,1,1,31.196356928567003,30.91827392578125,Kafr ash Shaykh,8.466,1.246
490,8862,781,35,3,2,31.196356928567003,30.923767089843743,Kafr ash Shaykh,8.862,0.781
491,13474,1495,25,3,2,31.191657974763498,30.92376708984375,Kafr ash Shaykh,13.474,1.495
492,5002,1224,25,5,3,31.182259367203645,30.90179443359375,Kafr ash Shaykh,5.002,1.224
493,10269,793,27,30,4,31.182259367203645,30.90728759765625,Kafr ash Shaykh,10.269,0.793
494,14734,1493,42,11,4,31.177559713487447,30.90728759765625,Kafr ash Shaykh,14.734,1.493
495,28654,3678,18,1,1,31.168159706282704,30.91278076171875,Kafr ash Shaykh,28.654,3.678
496,6806,2434,12,2,1,31.14935689334515,30.85235595703125,Kafr ash Shaykh,6.806,2.434
497,16807,1868,25,14,2,31.139954087933496,30.896301269531254,Kafr ash Shaykh,16.807,1.868
498,15110,2914,6,3,3,31.139954087933496,30.90179443359375,Kafr ash Shaykh,15.11,2.914
499,11543,1726,23,1,1,31.139954087933496,30.92376708984375,Kafr ash Shaykh,11.543,1.726
500,980,459,22,1,1,31.139954087933496,30.934753417968743,Kafr ash Shaykh,0.98,0.459
501,2381,365,40,2,2,31.1211456800284,30.764465332031246,Shubrākhīt,2.381,0.365
502,9654,772,24,2,1,31.10233354375395,30.79193115234375,Shubrākhīt,9.654,0.772
503,10575,2609,12,17,3,31.10233354375395,30.797424316406254,Shubrākhīt,10.575,2.609
504,12196,1806,21,7,5,31.09762992727865,30.797424316406246,Shubrākhīt,12.196,1.806
505,3941,857,31,2,2,31.09292607788105,30.797424316406246,Shubrākhīt,3.941,0.857
506,2640,617,9,1,1,31.12584813158965,30.82489013671875,Kafr ash Shaykh,2.64,0.617
507,8201,1164,21,1,1,31.1211456800284,30.819396972656246,Kafr ash Shaykh,8.201,1.164
508,18435,2770,8,1,1,31.11174007785685,30.82489013671875,Kafr ash Shaykh,18.435,2.77
509,12934,1712,20,1,1,31.1164429954441,30.841369628906254,Kafr ash Shaykh,12.934,1.712
510,37961,4707,7,1,1,31.09762992727865,30.81939697265625,Najrīj,37.961,4.707
511,12446,4515,6,1,1,31.10233354375395,30.830383300781246,Kafr ash Shaykh,12.446,4.515
512,24968,2534,12,3,2,31.09292607788105,30.835876464843757,Sakhā,24.968,2.534
513,11786,1932,16,1,1,31.09292607788105,30.841369628906246,Sakhā,11.786,1.932
514,7083,833,20,1,1,31.09292607788105,30.84686279296876,Sakhā,7.083,0.833
515,3063,494,47,3,1,31.08351768039945,30.764465332031246,Shubrākhīt,3.063,0.494
516,8859,1348,75,2,1,31.0741083514706,30.769958496093743,Shubrākhīt,8.859,1.348
517,13548,2442,33,8,3,31.08351768039945,30.80291748046875,Shubrākhīt,13.548,2.442
518,12608,2372,23,7,4,31.078813132355847,30.802917480468757,Shubrākhīt,12.608,2.372
519,12516,3685,39,8,2,31.06940333776395,30.76995849609375,Shubrākhīt,12.516,3.685
520,24711,2283,10,13,2,31.05999261196725,30.764465332031254,Shubrākhīt,24.711,2.283
521,4808,246,86,1,1,31.06940333776395,30.78643798828125,Shubrākhīt,4.808,0.246
522,27892,3092,8,15,3,31.05999261196725,30.79742431640625,Şā al Ḩajar,27.892,3.092
523,11580,5398,48,7,4,31.055286899917597,30.797424316406246,Şā al Ḩajar,11.58,5.398
524,4140,817,32,2,1,31.055286899917597,30.80291748046875,Şā al Ḩajar,4.14,0.817
525,4028,4251,71,3,2,31.078813132355847,30.813903808593743,Şā al Ḩajar,4.028,4.251
526,29772,4205,8,3,2,31.088221995581254,30.830383300781254,Najrīj,29.772,4.205
527,15046,3420,132,54,4,31.088221995581254,30.835876464843743,Najrīj,15.046,3.42
528,6600,2920,8,1,1,31.0741083514706,30.83587646484375,Najrīj,6.6,2.92
529,12883,2831,8,1,1,31.078813132355847,30.84136962890625,Najrīj,12.883,2.831
530,8403,687,88,2,1,31.05999261196725,30.819396972656243,Najrīj,8.403,0.687
531,5106,4709,5,2,1,31.055286899917597,30.83038330078125,Najrīj,5.106,4.709
532,24102,4379,8,3,1,31.11174007785685,30.85235595703125,Kafr ash Shaykh,24.102,4.379
533,12713,776,23,1,1,31.10233354375395,30.857849121093757,Kafr ash Shaykh,12.713,0.776
534,3891,814,59,26,2,31.10233354375395,30.86334228515625,Kafr ash Shaykh,3.891,0.814
535,4527,474,43,15,4,31.09292607788105,30.857849121093743,Sakhā,4.527,0.474
536,4802,778,101,3,2,31.11174007785685,30.896301269531246,Kafr ash Shaykh,4.802,0.778
537,130302,66890,5,11,7,31.1211456800284,30.929260253906246,Kafr ash Shaykh,130.302,66.89
538,39127,33511,25,2,2,31.1211456800284,30.934753417968757,Kafr ash Shaykh,39.127,33.511
539,15578,3560,11,39,6,31.11174007785685,30.92376708984375,Kafr ash Shaykh,15.578,3.56
540,33202,17386,18,86,20,31.1164429954441,30.929260253906246,Kafr ash Shaykh,33.202,17.386
541,24766,5676,13,134,36,31.1164429954441,30.934753417968757,Kafr ash Shaykh,24.766,5.676
